movie_id,title,genres,release_year,rating,popularity,28,878,12,16,10751,35,53,80,9648,10749,10770,36,14,18,27,10402,10752,99,,37
748783,The Garfield Movie,"['16', '35', '10751', '12', '28']",2024.0,0.71,0.01630120783746674,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568124,Encanto,"['16', '35', '10751', '14']",2021.0,0.76,0.016205681180376526,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98,Gladiator,"['28', '18', '12']",2000.0,0.8216,0.01608415224650158,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
823464,Godzilla x Kong: The New Empire,"['28', '12', '878']",2024.0,0.71,0.016064888364615337,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Alien,"['27', '878']",1979.0,0.8159000000000001,0.015847832773650178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18785,The Hangover,['35'],2009.0,0.73,0.015629270953237122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157336,Interstellar,"['12', '18', '878']",2014.0,0.8400000000000001,0.015547617462114366,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385687,Fast X,"['28', '80', '53']",2023.0,0.71,0.015531128213421614,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
693134,Dune: Part Two,"['878', '12']",2024.0,0.81,0.015431320693690008,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346698,Barbie,"['35', '12']",2023.0,0.7000000000000001,0.015394933361238214,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567811,10 Lives,"['16', '35', '10751', '14']",2024.0,0.8,0.015378285562077263,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
616446,Brothers,"['28', '35', '80']",2024.0,0.6032000000000001,0.01533539766042929,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
718821,Twisters,"['53', '28']",2024.0,0.6932,0.015300358006957194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1079091,It Ends with Us,"['10749', '18']",2024.0,0.73,0.015219100892004936,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1094974,Take Cover,"['28', '53']",2024.0,0.6900000000000001,0.014928319333326992,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1354627,SpongeBob Squarepants: Kreepaway Kamp,"['10770', '10751', '35', '27', '16']",2024.0,0.7000000000000001,0.014835091658025665,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1151949,The Shadow Strays,"['28', '80', '53']",2024.0,0.7400000000000001,0.014449338368896203,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
588555,My Grandfather's Demons,"['16', '18', '14']",2022.0,0.61,0.014314808296628899,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1147710,Hijack 1971,"['28', '53', '80']",2024.0,0.63,0.013287163436993628,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1145491,Operation Black Ops,"['28', '53']",2023.0,0.555,0.012803980885155554,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173705,Female Teacher: In Front of the Students,"['18', '9648', '27']",1982.0,0.66,0.012529212923765765,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
